degree,window,bandwidth,avg_return,num_stocks,min_return,max_return,median_return,std_return,directory
6.0,50.0,0.8999999999999999,262.62033549673,86.0,-82.36462543109349,3374.0409353379505,180.47157894671685,398.0726354779353,Analysis_Data/degree_6/window_50/bandwidth_0.9
6.0,50.0,1.0,273.36680331377653,86.0,-81.40372940478348,4085.345794944484,175.66427180678323,468.0465599045278,Analysis_Data/degree_6/window_50/bandwidth_1.0
6.0,50.0,1.1,280.2925081458388,86.0,-78.45394831668847,5333.973333549689,169.29431764155947,592.7765167878163,Analysis_Data/degree_6/window_50/bandwidth_1.1
6.0,50.0,1.1999999999999995,303.84986673957883,86.0,-79.09737121236388,8327.16763954734,155.11393913060215,898.5148754582835,Analysis_Data/degree_6/window_50/bandwidth_1.2
6.0,50.0,1.2999999999999998,338.6415198128279,86.0,-83.58868434146827,10607.120287525884,155.44578268990085,1138.1866843553164,Analysis_Data/degree_6/window_50/bandwidth_1.3
6.0,50.0,1.4,368.4934160930528,86.0,-85.58246801949842,13344.68931411823,174.26187844304877,1426.5922574474885,Analysis_Data/degree_6/window_50/bandwidth_1.4
6.0,50.0,1.4999999999999998,290.02126183704775,86.0,-87.95692152506062,6728.692284226963,185.60078021730916,734.8196809834214,Analysis_Data/degree_6/window_50/bandwidth_1.5
6.0,50.0,1.5999999999999996,311.75247982036944,86.0,-85.32656124966344,7617.387700763285,164.3291803342302,872.9874202629295,Analysis_Data/degree_6/window_50/bandwidth_1.6
6.0,50.0,1.6999999999999995,248.45179458877047,86.0,-85.50786531248752,3527.17854018644,169.4929530553526,450.0711038347452,Analysis_Data/degree_6/window_50/bandwidth_1.7
6.0,50.0,1.7999999999999998,233.60087912627648,86.0,-81.4520865589075,3298.797571821601,158.0618288409778,393.13292546810857,Analysis_Data/degree_6/window_50/bandwidth_1.8
6.0,50.0,1.8999999999999997,242.86592403183383,86.0,-84.43166099094906,3853.0717335775057,155.28426279984427,446.7620639951615,Analysis_Data/degree_6/window_50/bandwidth_1.9
6.0,50.0,1.9999999999999996,221.64267888098445,86.0,-81.49896938131147,2661.163583852528,140.72019362904683,333.6560520367105,Analysis_Data/degree_6/window_50/bandwidth_2.0
6.0,50.0,2.0999999999999996,219.3623199172475,86.0,-82.77187426478214,2787.540968148702,144.00595431579677,345.12250468478175,Analysis_Data/degree_6/window_50/bandwidth_2.1
6.0,50.0,2.1999999999999997,233.32172288334965,86.0,-83.6412840154482,2932.622574257095,155.41687604141697,373.8963106556352,Analysis_Data/degree_6/window_50/bandwidth_2.2
6.0,50.0,2.3,220.44237563867983,86.0,-78.79274814492469,1961.7344069661576,140.12766750333108,297.5128638602915,Analysis_Data/degree_6/window_50/bandwidth_2.3
6.0,50.0,2.3999999999999995,227.45604616110396,86.0,-76.77889024135153,1846.3641966901405,151.244322709702,303.5049038811864,Analysis_Data/degree_6/window_50/bandwidth_2.4
6.0,50.0,2.4999999999999996,233.1971730451068,86.0,-71.55813195518141,1595.0472806961704,159.75867735930922,275.2862081940205,Analysis_Data/degree_6/window_50/bandwidth_2.5
6.0,50.0,2.5999999999999996,244.0401344125084,86.0,-67.60159596381347,2806.967341907691,149.14846216515065,358.980858115451,Analysis_Data/degree_6/window_50/bandwidth_2.6
6.0,50.0,2.6999999999999993,253.23317347762548,86.0,-58.19321782790519,3249.545749747321,160.53705792975825,394.83438451981914,Analysis_Data/degree_6/window_50/bandwidth_2.7
6.0,50.0,2.7999999999999994,266.1972724691481,86.0,-54.502970282954934,4548.188277306765,161.76482896547293,517.6784840023378,Analysis_Data/degree_6/window_50/bandwidth_2.8
6.0,50.0,2.8999999999999995,288.2203965442561,86.0,-54.40660978901094,5495.419808129709,167.40923072313734,621.0871339188039,Analysis_Data/degree_6/window_50/bandwidth_2.9
6.0,50.0,2.9999999999999996,263.23257154398726,86.0,-73.78951160798414,5033.354900856182,162.48219185049305,565.617345607369,Analysis_Data/degree_6/window_50/bandwidth_3.0
6.0,50.0,3.0999999999999996,265.0201336953195,86.0,-75.95849419251246,5941.320256766351,170.53208254647336,645.9969082217443,Analysis_Data/degree_6/window_50/bandwidth_3.1
6.0,50.0,3.1999999999999993,288.33576482296036,86.0,-79.03696023697921,7783.787104650175,167.66640871776195,839.5599120887863,Analysis_Data/degree_6/window_50/bandwidth_3.2
6.0,50.0,3.2999999999999994,298.1775348947645,86.0,-68.9255260779823,7948.93273649388,176.78778575314388,853.4075104382187,Analysis_Data/degree_6/window_50/bandwidth_3.3
6.0,50.0,3.3999999999999995,322.9033487306957,86.0,-61.95268675345734,7685.746594823841,174.28150061076582,840.0062061774133,Analysis_Data/degree_6/window_50/bandwidth_3.4
6.0,50.0,3.499999999999999,335.53325401036267,86.0,-68.88223061190534,7272.09539011871,173.8817795410634,808.1702195954527,Analysis_Data/degree_6/window_50/bandwidth_3.5
6.0,50.0,3.599999999999999,349.91731452034907,86.0,-71.6716475008666,7183.648496395247,183.88607095457235,820.9077287353799,Analysis_Data/degree_6/window_50/bandwidth_3.6
6.0,50.0,3.6999999999999993,331.1435171567975,86.0,-71.97489937263576,5816.174770158462,211.40356056970813,671.4029498508485,Analysis_Data/degree_6/window_50/bandwidth_3.7
6.0,50.0,3.7999999999999994,350.2432769432712,86.0,-74.54944464905917,5591.980605372105,178.54834041379252,651.329930814923,Analysis_Data/degree_6/window_50/bandwidth_3.8
6.0,50.0,3.899999999999999,360.86645851385504,86.0,-87.14579279281388,5474.3035437871795,204.6498385644366,656.6200958810233,Analysis_Data/degree_6/window_50/bandwidth_3.9
6.0,50.0,3.999999999999999,473.8330609956098,86.0,-91.16394593819918,13486.18950218774,227.21048949852707,1455.9669190825816,Analysis_Data/degree_6/window_50/bandwidth_4.0
6.0,60.0,0.5,252.19288265220345,86.0,-82.42584221872113,1903.7343090451025,159.12292601650165,313.2698291290348,Analysis_Data/degree_6/window_60/bandwidth_0.5
6.0,60.0,0.6,261.47318515493214,86.0,-78.92798115761725,2219.52951750006,170.96772557247868,340.56236738795207,Analysis_Data/degree_6/window_60/bandwidth_0.6
6.0,60.0,0.7,256.8822852608427,86.0,-73.01284164245652,2414.6226094782237,168.87760367635042,351.8847416464427,Analysis_Data/degree_6/window_60/bandwidth_0.7
6.0,60.0,0.7999999999999999,258.5348213687541,86.0,-70.86543955442077,2737.699565414123,150.47570137691372,369.53663712421377,Analysis_Data/degree_6/window_60/bandwidth_0.8
6.0,60.0,0.8999999999999999,252.99066149957233,86.0,-72.18699634695321,2963.385355987637,136.0282185334987,379.4226246032808,Analysis_Data/degree_6/window_60/bandwidth_0.9
6.0,60.0,1.0,247.4541841285439,86.0,-63.97658645531072,2223.6476960618884,141.47461085042988,318.30662312477585,Analysis_Data/degree_6/window_60/bandwidth_1.0
6.0,60.0,1.1,262.3975238563437,86.0,-69.39910453143496,2304.450069457647,152.2515476330166,331.14756366458425,Analysis_Data/degree_6/window_60/bandwidth_1.1
6.0,60.0,1.1999999999999995,271.31338060058795,86.0,-62.65001491966121,3403.501761664576,175.2580889491375,412.1778265680699,Analysis_Data/degree_6/window_60/bandwidth_1.2
6.0,60.0,1.2999999999999998,253.9819340906993,86.0,-66.90231809256971,2938.173818521283,154.53448544940244,380.1535170142946,Analysis_Data/degree_6/window_60/bandwidth_1.3
6.0,60.0,1.4,270.02615041970625,86.0,-70.06399228134056,4479.004145909549,165.8096984626165,510.80361357849847,Analysis_Data/degree_6/window_60/bandwidth_1.4
6.0,60.0,1.4999999999999998,270.0600075923694,86.0,-67.80423403293358,4198.540917840931,175.86516025463553,490.42740430762825,Analysis_Data/degree_6/window_60/bandwidth_1.5
6.0,60.0,1.5999999999999996,286.78001860681786,86.0,-69.99024081747972,3880.4941071139824,175.75112767953115,483.3903857576195,Analysis_Data/degree_6/window_60/bandwidth_1.6
6.0,60.0,1.6999999999999995,294.82506708246024,86.0,-62.322693157856634,4559.039787643449,182.78741786382915,533.2405576672668,Analysis_Data/degree_6/window_60/bandwidth_1.7
6.0,60.0,1.7999999999999998,344.31716795080246,86.0,-58.465256717373535,8019.179530236379,191.5313851905011,871.4882023636013,Analysis_Data/degree_6/window_60/bandwidth_1.8
6.0,60.0,1.8999999999999997,386.5331356329637,86.0,-48.522359715264265,11084.512175517266,193.0784128105812,1190.0252178978856,Analysis_Data/degree_6/window_60/bandwidth_1.9
6.0,60.0,1.9999999999999996,312.73181049511777,86.0,-52.88437203392146,5348.869986355891,206.20301152946615,599.9647955775563,Analysis_Data/degree_6/window_60/bandwidth_2.0
6.0,60.0,2.0999999999999996,296.82937650761454,86.0,-58.01719857006182,2887.926672218783,202.4887039286052,393.7510170732835,Analysis_Data/degree_6/window_60/bandwidth_2.1
6.0,60.0,2.1999999999999997,301.46065082683566,86.0,-50.33534606551394,1871.500800307531,193.293958278898,352.46782864545764,Analysis_Data/degree_6/window_60/bandwidth_2.2
6.0,60.0,2.3,311.53269376405103,86.0,-46.94427261591637,2512.541331004,204.88254495754808,397.4164385800889,Analysis_Data/degree_6/window_60/bandwidth_2.3
6.0,60.0,2.3999999999999995,319.6256668874724,86.0,-57.18294200621161,3239.937483397263,201.0622102536741,457.3866526636266,Analysis_Data/degree_6/window_60/bandwidth_2.4
6.0,60.0,2.4999999999999996,313.4691095706407,86.0,-61.41583538872036,3151.9905218858207,182.09191031563728,468.2126343519927,Analysis_Data/degree_6/window_60/bandwidth_2.5
6.0,60.0,2.5999999999999996,298.10072633562174,86.0,-73.07731731337253,2972.8845031127216,195.9928341564132,408.8919752920315,Analysis_Data/degree_6/window_60/bandwidth_2.6
6.0,60.0,2.6999999999999993,350.894909475504,86.0,-78.14424397639465,6770.494719477355,228.8052313818588,753.7562016158777,Analysis_Data/degree_6/window_60/bandwidth_2.7
6.0,60.0,2.7999999999999994,354.9446594584411,86.0,-74.47482001121573,5288.419439263605,198.98776655110788,633.0054886212191,Analysis_Data/degree_6/window_60/bandwidth_2.8
6.0,60.0,2.8999999999999995,341.9722110053675,86.0,-61.777753830794765,4202.261051630828,218.49061069747728,525.985792643332,Analysis_Data/degree_6/window_60/bandwidth_2.9
6.0,60.0,2.9999999999999996,332.81868428590707,86.0,-53.62543817191094,2794.74701832165,212.62124050770768,410.7616534292947,Analysis_Data/degree_6/window_60/bandwidth_3.0
6.0,60.0,3.0999999999999996,359.8901065595883,86.0,-69.65477189468214,3649.6314776152694,217.0030051315399,507.1308090439161,Analysis_Data/degree_6/window_60/bandwidth_3.1
6.0,60.0,3.1999999999999993,383.98615753980374,86.0,-77.06307542780955,4777.612091769425,250.19165817061057,613.0110387190286,Analysis_Data/degree_6/window_60/bandwidth_3.2
6.0,60.0,3.2999999999999994,403.0884992236814,86.0,-61.48791451004898,5095.014350339321,242.04085950053735,654.7735764909618,Analysis_Data/degree_6/window_60/bandwidth_3.3
6.0,60.0,3.3999999999999995,387.4560798454714,86.0,-60.43293591114781,3485.7933845538832,252.64479420566244,523.3412773614141,Analysis_Data/degree_6/window_60/bandwidth_3.4
6.0,60.0,3.499999999999999,443.9317054377926,86.0,-61.80224193539969,4370.480393247456,239.32056738784752,692.4734623041755,Analysis_Data/degree_6/window_60/bandwidth_3.5
6.0,60.0,3.599999999999999,435.8600958998406,86.0,-73.73129965064993,3269.0956964445304,274.5343674484137,602.6739101766987,Analysis_Data/degree_6/window_60/bandwidth_3.6
6.0,60.0,3.6999999999999993,456.256790740597,86.0,-84.93334467704564,4126.691560969894,273.6326222994039,681.683448390769,Analysis_Data/degree_6/window_60/bandwidth_3.7
6.0,60.0,3.7999999999999994,500.3011335002094,86.0,-82.9226388737233,6939.793867215381,287.9041885088241,876.546233182033,Analysis_Data/degree_6/window_60/bandwidth_3.8
6.0,60.0,3.899999999999999,479.4153889054942,86.0,-80.897082446982,5644.828885700467,293.19465358100524,740.7288161278957,Analysis_Data/degree_6/window_60/bandwidth_3.9
6.0,60.0,3.999999999999999,471.630553201114,86.0,-79.18591416530859,4443.372914675019,278.60435088784976,708.7081740260945,Analysis_Data/degree_6/window_60/bandwidth_4.0
6.0,70.0,0.5,388.7863924692921,86.0,-57.32216887008854,6807.540091667581,204.5837184859617,776.0812017733759,Analysis_Data/degree_6/window_70/bandwidth_0.5
6.0,70.0,0.6,417.30133817525007,86.0,-59.63255740592709,8571.971229426816,234.40240353249845,943.0115383609387,Analysis_Data/degree_6/window_70/bandwidth_0.6
6.0,70.0,0.7,382.2100275864138,86.0,-67.39283619454427,6483.798893098191,243.00078781399665,736.6700137836309,Analysis_Data/degree_6/window_70/bandwidth_0.7
6.0,70.0,0.7999999999999999,367.2578383878893,86.0,-64.05560975479236,5650.88225992944,230.97836389747533,652.4614356078778,Analysis_Data/degree_6/window_70/bandwidth_0.8
6.0,70.0,0.8999999999999999,390.6762022853794,86.0,-69.51781165064762,7980.992674731955,235.23569567732756,872.4534077252073,Analysis_Data/degree_6/window_70/bandwidth_0.9
6.0,70.0,1.0,397.6323148130936,86.0,-71.04279858797784,7163.5475177766975,211.31640931884303,797.936249302179,Analysis_Data/degree_6/window_70/bandwidth_1.0
6.0,70.0,1.1,392.9848582343729,86.0,-61.75352147607984,6472.358994252277,241.07035475226235,737.7580180029254,Analysis_Data/degree_6/window_70/bandwidth_1.1
6.0,70.0,1.1999999999999995,368.24682944301776,86.0,-65.88448145426878,3349.3711284406672,236.78985642643892,464.51225533201784,Analysis_Data/degree_6/window_70/bandwidth_1.2
6.0,70.0,1.2999999999999998,363.71404548606694,86.0,-68.25253442998219,2678.9062322067366,265.84370593580775,427.0691067856453,Analysis_Data/degree_6/window_70/bandwidth_1.3
6.0,70.0,1.4,374.08752853761825,86.0,-65.50366147071863,3400.696873322393,249.9843425384819,492.5977749457796,Analysis_Data/degree_6/window_70/bandwidth_1.4
6.0,70.0,1.4999999999999998,371.3057694597621,86.0,-53.82098647922591,3511.4138635228146,231.14845053896013,490.87137622942186,Analysis_Data/degree_6/window_70/bandwidth_1.5
6.0,70.0,1.5999999999999996,358.6853112354916,86.0,-59.766695005216555,2397.6736350210094,248.67136985033335,426.8994396114717,Analysis_Data/degree_6/window_70/bandwidth_1.6
6.0,70.0,1.6999999999999995,355.58043725443144,86.0,-58.73588570156135,2768.522291000123,236.1491944124225,439.63540669870537,Analysis_Data/degree_6/window_70/bandwidth_1.7
6.0,70.0,1.7999999999999998,361.0482742269701,86.0,-53.21669160358883,3428.5524177961493,247.57007276710732,500.76265006299656,Analysis_Data/degree_6/window_70/bandwidth_1.8
6.0,70.0,1.8999999999999997,392.5952674065458,86.0,-51.53042039692115,3057.499078873118,259.0221365366274,495.83836841927945,Analysis_Data/degree_6/window_70/bandwidth_1.9
6.0,70.0,1.9999999999999996,392.0514515742721,86.0,-67.70651491097533,3592.8332745881817,260.70900057348746,510.56889450622094,Analysis_Data/degree_6/window_70/bandwidth_2.0
6.0,70.0,2.0999999999999996,402.6321679682191,86.0,-58.10159720478707,3098.991482985615,276.9556054580038,516.8096756969788,Analysis_Data/degree_6/window_70/bandwidth_2.1
6.0,70.0,2.1999999999999997,377.1845271382671,86.0,-58.06277218925473,2453.583844845151,254.8631976258661,459.87630946473047,Analysis_Data/degree_6/window_70/bandwidth_2.2
6.0,70.0,2.3,365.81405419027584,86.0,-58.73427959251288,3107.822341322606,217.7204565841855,476.14634816087056,Analysis_Data/degree_6/window_70/bandwidth_2.3
6.0,70.0,2.3999999999999995,344.32492405620695,86.0,-57.21438314576615,1994.6006385438695,225.78621502521355,380.31303627344573,Analysis_Data/degree_6/window_70/bandwidth_2.4
6.0,70.0,2.4999999999999996,328.305519603722,86.0,-57.393488329831776,1667.6983506279364,228.73294891662096,328.46438642726423,Analysis_Data/degree_6/window_70/bandwidth_2.5
6.0,70.0,2.5999999999999996,343.8608379459433,86.0,-51.65448899877988,1946.3612210499089,238.2000028469239,384.07514695786887,Analysis_Data/degree_6/window_70/bandwidth_2.6
6.0,70.0,2.6999999999999993,351.30113118788006,86.0,-34.1528460648317,1924.6323303568224,242.54628843882676,366.3699022370334,Analysis_Data/degree_6/window_70/bandwidth_2.7
6.0,70.0,2.7999999999999994,348.95282801052093,86.0,-41.156649231192134,1818.8827469474772,249.02653405837216,346.09818498698036,Analysis_Data/degree_6/window_70/bandwidth_2.8
6.0,70.0,2.8999999999999995,345.23112806028587,86.0,-43.41967059252462,2110.2116740040437,280.3260441198997,357.0795076062235,Analysis_Data/degree_6/window_70/bandwidth_2.9
6.0,70.0,2.9999999999999996,327.7800604009783,86.0,-49.23475147028782,1467.2567034465285,263.4300379381802,304.2783206881679,Analysis_Data/degree_6/window_70/bandwidth_3.0
6.0,70.0,3.0999999999999996,334.0494505060873,86.0,-63.17982950156027,1809.0561947164315,273.72119417290435,329.74382745521615,Analysis_Data/degree_6/window_70/bandwidth_3.1
6.0,70.0,3.1999999999999993,343.33889931798655,86.0,-66.04037012600415,1615.9834024162187,233.22508061746237,340.26803022253836,Analysis_Data/degree_6/window_70/bandwidth_3.2
6.0,70.0,3.2999999999999994,354.9924306061223,86.0,-61.29917442244894,1683.8120726318846,221.2949659709016,380.5774665301294,Analysis_Data/degree_6/window_70/bandwidth_3.3
6.0,70.0,3.3999999999999995,371.3318783826145,86.0,-54.10721963104026,2074.9124767738026,219.201228559368,395.4677243755511,Analysis_Data/degree_6/window_70/bandwidth_3.4
6.0,70.0,3.499999999999999,397.6895764060698,86.0,-56.893446426542205,3311.161383051088,217.31752086506845,510.7589493668218,Analysis_Data/degree_6/window_70/bandwidth_3.5
6.0,70.0,3.599999999999999,366.945689646352,86.0,-56.58038293652636,1859.3746766726297,226.0310304630516,406.91736438730015,Analysis_Data/degree_6/window_70/bandwidth_3.6
6.0,70.0,3.6999999999999993,387.46243913146634,86.0,-56.02529792770194,2649.854392125424,235.24332998196823,468.8947189370079,Analysis_Data/degree_6/window_70/bandwidth_3.7
6.0,70.0,3.7999999999999994,394.9614348961044,86.0,-51.04045986785528,2354.1809346154932,258.75546828119053,475.1634326354957,Analysis_Data/degree_6/window_70/bandwidth_3.8
6.0,70.0,3.899999999999999,410.8334291364396,86.0,-51.85122189671999,3373.176362750078,253.82380189016723,543.856463040277,Analysis_Data/degree_6/window_70/bandwidth_3.9
6.0,70.0,3.999999999999999,380.64205519007106,86.0,-49.94943871740081,1848.811012751501,234.33143468993148,390.8462981164944,Analysis_Data/degree_6/window_70/bandwidth_4.0
6.0,80.0,0.5,497.6038636698679,86.0,-37.031638708045165,2654.796432715928,269.58562622286195,569.8689182529214,Analysis_Data/degree_6/window_80/bandwidth_0.5
6.0,80.0,0.6,492.8573830806064,86.0,-36.37921747917765,2939.221964163381,271.26368929882904,563.9536489901358,Analysis_Data/degree_6/window_80/bandwidth_0.6
6.0,80.0,0.7,475.3018172801243,86.0,-24.351360441530385,2575.565010507925,259.32634045842013,545.0062292701896,Analysis_Data/degree_6/window_80/bandwidth_0.7
6.0,80.0,0.7999999999999999,459.45782396522065,86.0,-23.76756932101959,3127.2781558244305,250.2487304990253,568.1573521222856,Analysis_Data/degree_6/window_80/bandwidth_0.8
6.0,80.0,0.8999999999999999,469.4435396353064,86.0,-10.133891477881026,2464.922364851735,247.63708128490828,557.5603966560352,Analysis_Data/degree_6/window_80/bandwidth_0.9
6.0,80.0,1.0,469.28712231814694,86.0,-21.92861523313468,2478.257158989159,259.46818067559366,562.9712006307573,Analysis_Data/degree_6/window_80/bandwidth_1.0
6.0,80.0,1.1,474.4785610268927,86.0,-25.416189578253135,2540.3960065810443,259.0681886324794,569.1941527306375,Analysis_Data/degree_6/window_80/bandwidth_1.1
6.0,80.0,1.1999999999999995,458.5270938223652,86.0,-22.457753271220135,3091.9659734383613,258.61882692915816,569.6636669983509,Analysis_Data/degree_6/window_80/bandwidth_1.2
6.0,80.0,1.2999999999999998,441.2941648147126,86.0,-28.34096944615491,3239.584460896409,273.5431349178192,554.3265323523573,Analysis_Data/degree_6/window_80/bandwidth_1.3
6.0,80.0,1.4,469.79258848178944,86.0,-39.5958003394108,4112.4145989840745,283.6435397436656,667.3998170911635,Analysis_Data/degree_6/window_80/bandwidth_1.4
6.0,80.0,1.4999999999999998,421.99714669304535,86.0,-36.434395341064885,2890.269451084871,266.3585754891634,496.7408835092499,Analysis_Data/degree_6/window_80/bandwidth_1.5
6.0,80.0,1.5999999999999996,438.99586491460497,86.0,-48.78752435028056,3610.0919510032368,259.27255667582915,580.471570226838,Analysis_Data/degree_6/window_80/bandwidth_1.6
6.0,80.0,1.6999999999999995,431.75694972985866,86.0,-50.63684991817626,3126.565800348873,294.6804728716219,526.4512087425478,Analysis_Data/degree_6/window_80/bandwidth_1.7
6.0,80.0,1.7999999999999998,499.6887901664248,86.0,-39.22787963071984,3484.603679400465,343.80131605802666,617.9677669296085,Analysis_Data/degree_6/window_80/bandwidth_1.8
6.0,80.0,1.8999999999999997,507.75863788158,86.0,-30.80775611600285,3440.234641110525,327.3951756755016,642.7343913420455,Analysis_Data/degree_6/window_80/bandwidth_1.9
6.0,80.0,1.9999999999999996,484.6537005386954,86.0,-19.89664851678746,3580.824828044254,356.99289144095553,582.6932324871308,Analysis_Data/degree_6/window_80/bandwidth_2.0
6.0,80.0,2.0999999999999996,482.31396487148703,86.0,-49.75413193441895,4373.566708963212,344.6307478184389,591.4511130301801,Analysis_Data/degree_6/window_80/bandwidth_2.1
6.0,80.0,2.1999999999999997,492.0477024624331,86.0,-48.25076993510331,4117.4814684207595,365.29205301226864,571.0497702913809,Analysis_Data/degree_6/window_80/bandwidth_2.2
6.0,80.0,2.3,480.3713085307091,86.0,-39.30053938388391,3409.323984000745,323.12224058933816,522.4717850140775,Analysis_Data/degree_6/window_80/bandwidth_2.3
6.0,80.0,2.3999999999999995,460.1925806476542,86.0,-31.958008493235695,2191.615173722491,372.94581747422774,440.18190717935533,Analysis_Data/degree_6/window_80/bandwidth_2.4
6.0,80.0,2.4999999999999996,471.8831156347367,86.0,-47.89473585684371,2243.5802925272737,353.93191780138056,466.10101694682487,Analysis_Data/degree_6/window_80/bandwidth_2.5
6.0,80.0,2.5999999999999996,468.9474119809714,86.0,-42.2709353605164,2331.0203122072476,324.92053783312764,473.8230953447024,Analysis_Data/degree_6/window_80/bandwidth_2.6
6.0,80.0,2.6999999999999993,455.6098407289535,86.0,-42.383229620871646,3396.5974350066135,296.22153594320946,512.1618327394979,Analysis_Data/degree_6/window_80/bandwidth_2.7
6.0,80.0,2.7999999999999994,431.00820977094696,86.0,-40.21823041048229,2855.053431043171,317.3050252049442,446.9361984913901,Analysis_Data/degree_6/window_80/bandwidth_2.8
6.0,80.0,2.8999999999999995,395.107868593294,86.0,-69.3678056436173,1741.499709130477,276.8307984109938,382.3196044101715,Analysis_Data/degree_6/window_80/bandwidth_2.9
6.0,80.0,2.9999999999999996,423.2307115908308,86.0,-50.39389867674792,1938.0222436757329,305.72235930166465,418.8766010352095,Analysis_Data/degree_6/window_80/bandwidth_3.0
6.0,80.0,3.0999999999999996,436.20463208427987,86.0,-32.84926041204105,1672.4348316368114,325.1305674799735,412.4662659519485,Analysis_Data/degree_6/window_80/bandwidth_3.1
6.0,80.0,3.1999999999999993,419.5584462450415,86.0,-31.25086981223862,2222.0259194878345,264.0908882992888,396.5451735994834,Analysis_Data/degree_6/window_80/bandwidth_3.2
6.0,80.0,3.2999999999999994,449.9652492827104,86.0,-57.05146564450474,3933.276363189519,277.4243091688568,553.6591599343983,Analysis_Data/degree_6/window_80/bandwidth_3.3
6.0,80.0,3.3999999999999995,401.09279405655144,86.0,-51.22256224476131,2603.207775516422,265.05610721199264,476.2510796190274,Analysis_Data/degree_6/window_80/bandwidth_3.4
6.0,80.0,3.499999999999999,403.3822160137366,86.0,-69.2890239281212,2045.9834597522563,224.94311124120537,457.8032307929624,Analysis_Data/degree_6/window_80/bandwidth_3.5
6.0,80.0,3.599999999999999,448.4514544300064,86.0,-60.9188431351614,3842.6325523028454,248.27472453510288,632.7718790311159,Analysis_Data/degree_6/window_80/bandwidth_3.6
6.0,80.0,3.6999999999999993,415.03944102090225,86.0,-67.39270630945676,3701.4580667571336,232.3910595727295,523.0627446716825,Analysis_Data/degree_6/window_80/bandwidth_3.7
6.0,80.0,3.7999999999999994,428.2667092910713,86.0,-56.67835952747989,3458.808532876148,269.19806694182176,514.8815639844726,Analysis_Data/degree_6/window_80/bandwidth_3.8
6.0,80.0,3.899999999999999,427.6909094626698,86.0,-56.25417624298264,4308.378834460746,269.0318550649706,592.9392202410185,Analysis_Data/degree_6/window_80/bandwidth_3.9
6.0,80.0,3.999999999999999,421.9776125778266,86.0,-48.37521555295965,3128.6577287786836,235.9331382263465,507.63018481901463,Analysis_Data/degree_6/window_80/bandwidth_4.0
6.0,90.0,0.5,492.4817754248752,86.0,-29.625931686030643,2750.092270838548,282.80027748374584,543.7836489253613,Analysis_Data/degree_6/window_90/bandwidth_0.5
6.0,90.0,0.6,519.302969760564,86.0,-29.69400847481609,3699.011642644017,309.6459154885084,629.5954677027928,Analysis_Data/degree_6/window_90/bandwidth_0.6
6.0,90.0,0.7,564.0620828756797,86.0,-25.93353931418235,4710.729489053175,301.3630308251701,752.0465446760985,Analysis_Data/degree_6/window_90/bandwidth_0.7
6.0,90.0,0.7999999999999999,554.8490197203688,86.0,-37.618381625012184,5550.680606671243,312.4521787405646,738.7810423200281,Analysis_Data/degree_6/window_90/bandwidth_0.8
6.0,90.0,0.8999999999999999,567.8058277037597,86.0,-50.770942925035264,4104.755860600162,375.7870762196914,706.6197002521328,Analysis_Data/degree_6/window_90/bandwidth_0.9
6.0,90.0,1.0,571.4937781387326,86.0,-50.30161262424725,4121.376891380024,364.1594293683995,711.4954041920452,Analysis_Data/degree_6/window_90/bandwidth_1.0
6.0,90.0,1.1,570.8643715774194,86.0,-45.23776340139671,3838.0366962174976,356.66825994980684,681.9862236111475,Analysis_Data/degree_6/window_90/bandwidth_1.1
6.0,90.0,1.1999999999999995,541.3583839080908,86.0,-45.4679447232564,3627.792064529429,379.3174360564173,590.7674731777385,Analysis_Data/degree_6/window_90/bandwidth_1.2
6.0,90.0,1.2999999999999998,544.8634947337257,86.0,-44.413784906277485,3924.3079295618345,341.95381685483346,598.7795089789339,Analysis_Data/degree_6/window_90/bandwidth_1.3
6.0,90.0,1.4,535.9366184550108,86.0,-46.46201114528497,3215.013344348265,311.1908255526158,566.1877568402958,Analysis_Data/degree_6/window_90/bandwidth_1.4
6.0,90.0,1.4999999999999998,533.6353732057995,86.0,-51.33754410636479,3696.4243057644376,361.54860474394,595.1284784404196,Analysis_Data/degree_6/window_90/bandwidth_1.5
6.0,90.0,1.5999999999999996,523.7493903934981,86.0,-55.14945886349364,2664.232853601474,367.3856627440498,568.0148815919553,Analysis_Data/degree_6/window_90/bandwidth_1.6
6.0,90.0,1.6999999999999995,540.3364766264413,86.0,-50.91599917765112,2943.3873720190486,393.7617427051077,583.1758601783342,Analysis_Data/degree_6/window_90/bandwidth_1.7
6.0,90.0,1.7999999999999998,564.9800161529868,86.0,-46.05539532590026,3927.692055066278,417.4653920703605,650.613108827796,Analysis_Data/degree_6/window_90/bandwidth_1.8
6.0,90.0,1.8999999999999997,556.1670080123238,86.0,-44.17996044807543,4532.095006432902,370.9653106925247,674.473065402427,Analysis_Data/degree_6/window_90/bandwidth_1.9
6.0,90.0,1.9999999999999996,543.9750295927528,86.0,-41.751235256657125,5256.639985745473,333.23412411625503,685.1972348714123,Analysis_Data/degree_6/window_90/bandwidth_2.0
6.0,90.0,2.0999999999999996,494.8990327680379,86.0,-33.909864325661445,2312.9209094829603,356.36629288251316,486.41319027951823,Analysis_Data/degree_6/window_90/bandwidth_2.1
6.0,90.0,2.1999999999999997,473.6574324805726,86.0,-43.13732763549295,2730.765162028242,356.6900683623421,468.5186129565389,Analysis_Data/degree_6/window_90/bandwidth_2.2
